absolute_path,size_bytes,sha256_hash
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/deakin-01.nb,260829,5e281a1fa16122c3e809273cf76fe46a8600db51288dd7d908327962dfab28d7
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/pde-05.nb,1056625,a2f43e3b2e1d1853ca0c6b054c4918bb198fba582080b63ac2982300c03343ba
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/python-LaTeX-01.nb,94409,3da3312cf1de5f42a9e770a2b2a11fd09559e8ba6e7236ab860d4138820718a3
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/pde-01.nb,88421,f900ebd6ba0175ca515957ff75d06284c27218647d94951df2d3d6d9153092e6
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/basics-01.nb,2811667,e4c786e482db22d8104d524c7c4d3bc2001cc6b64d011f4ebd19949653ed2706
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/approximate-02.nb,637562,84ef22aa3d4a0043ed6847847a7bd268c415348b53dc0903bf36bfb3c83c8a55
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/yield-estimates-02.nb,120770,295e7d417e1d934985cb817273286787f05ee5be14279680cdcf16ee029b2f27
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/2023-film-working-group-01.nb,5647392,836732a2a3bd718828946810b55d6353ff009de486b342401b26e10c144a3111
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/pde-04.nb,1317890,58e41f3668d391d07f7548d3f8c22f85686d26bd8f395f9fc32ce555815cfb0c
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/linear-regressions-01.nb,126035,e03629667ba7daf5d3b4f25fab24aa027ce0ee0091c9c4d269af954b77795603
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/linear-full-02.nb,363656,9e924e5354a967a02f7ee1c310e1a93a0a362c8279c2a37462dc363b15faac71
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/companion-02.nb,154251,bf8855ad6206536a5fcc1858755a59d1f7502e92497582a59b9e26e593a5d5f8
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/original-numbers-01.nb,568812,f9a1315646539d3a2bbd586ede976fc4a873e657f55b2c7f4ebc039cd5afd846
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/natural-log-01.nb,195386,802eb7a4470b7c179bab34e57d816570c2e931014ecd5ed87e63991782a15e08
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/taylor-redux-03.nb,226186,c73c11f7809762e81a6b827356e274922ed5531bea51d0c2ad11064e6c1e1904
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/nonlinear-24-05.nb,1014608,d071a726371de45ec85b80ad70fb2dcd869a66b5c6dbc4b63491ddde047ff17a
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/nonlinear-03.nb,586404,ea5cba02c69c802410a9eaf92e7e30f593daa0d0a9e5c517e242699cceef6a70
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/taylor-redux-02.nb,213579,05b0ceef8c4fbc424ac844577152072b58eb42c62d578584ea4eedcf6b6e8211
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/energy-01.nb,446735,965e05118a31a41eecf9f1cbb646e1e7278666d90ac42072f927210ecaba4fc0
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/nonlinear-02.nb,506070,a89454a9015a50670d95428fa0097e661590e7720eae85521aaf6c2a37dbdbc8
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/linear-full-03.nb,363241,b0d1b19b218b27b8f44aa8b0c87f9f44690d29b6dbc721377ba16776607a8e73
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/x-linear-01.nb,121674,1835b214d48f4ba56cfcb57012cc52a7b3cb68fd3c369e51210984128a546adc
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/nonlinear-06.nb,973786,933391678bcfd8954032aea35df07e5d87c3ecf86b5c9d5fdb1a9867b7608e21
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/companion-03.nb,508071,73b14ed66425746e40fdb49b9472cbbb8db98034f1358a52d15a1a6af00ff17e
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/fireball-data-01.nb,24864,3ffb6eaf5b29cb0c8e36d17e7d680b89dfc9e15a0e95e882a79ce30b74c6b3a7
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/taylor-redux-01.nb,195596,88b872b3301fc171e4d0a640dc168be62b9183727c8b9de5634dff7a4a0581df
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/refined-01.nb,123556,178b9d564a9d1a3bf9c382ff1ae30de873b47f98dbe2a06a5844502e346e7096
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/linear-full-04.nb,510348,5940ea732621e14b2447477a71dbb3f309be7be7964499fc69702a270adb8fa4
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/nonlinear-01.nb,504605,a77a4c1b5de21eb508a9e5eb4fa97bd5869d9c3977726b16d5d1e2a865c8a0bc
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/companion-04.nb,519199,4b70e712d9de06fd6d94346ae7ffc953c4b53513f206d9d7885a10c659f55a9d
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/jop-01.nb,79749,2b18aab15a25fcbd8e6543d2c5a013ae9b79e30219d2fce9a176abb405dd0445
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/reconciliation-01.nb,97550,14288c519dc4e55892587a387fb01d2c85e451856b1a2408375c344319747d46
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/taylor-redux-05.nb,244481,f14befa8e4a7f8d3f0352424e1aa84d3dee72aaf800d3a5ee11f5dc2824f433d
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/nonlinear-05.nb,937669,67f85d6e36680bd72a1bbe15060b2439b9fc066aae47c0bbebbf66e75c5e8a9c
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/x-lin2-01.nb,128295,66d8badcff9da30b3f49c13745ddb02048a2176ee834ef465f3eb15c07979b69
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/fireball-data-02.nb,24975,6422b11d30761d7162b986df34f6315344be0bbbb6eacaa9087517ba50c246a0
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/taylor-redux-04.nb,278626,00ac66c76ea65b418e31837a5228c78adaa69b8c1f6ca899f9db5681931e6da7
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/natural-log.nb,149188,b86396535fda056c87a1840d0f4fa0475bfe8fae5fcd2ac567fecf45e0788056
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/linear-full-01.nb,220531,3d7d1fdaf0a47d23215c0935ec4df3844e7e8013c2d385cd7b32fcf6c88ac433
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/companion-01.nb,154110,9265768f78b9d35f3855285779df4f10f535691b8d860705bffbd9c4dbea3df9
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/rankine-hugoniot-01.nb,120733,d8c22e1b00910149cf8cf0ec9377b64623790010ba32088e4b77d68dce7157cc
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/nonlinear-04.nb,755815,5247916f1c056f81e5d8e0194612a42e84e75873af6083bece87f0689f8fafaa
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/taylor-redux.nb,141151,551b2c6dccb08877e982dfc6c49f2fd8c945af7bac35e2143ae81d9a85dc1010
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/pde-03.nb,103651,c496ed1fbd72bdbcda5b884d3c24e5ecf0e61eaea166a8dff6531863fb3fa2fe
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/topa-01.nb,396092,5462f0f5ff074fcc5fa79f76a0aaa2c83ac5be3eae1b585869aa866a0f972218
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/yield-estimates-01.nb,120541,2cbb485be06b2a8328a20fe5b4f7f7610787141e450f00b1ad0cd04bf80f060d
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/error-01.nb,104306,18b4c7f55e22e8e080a29ae2c31adaf9e01da306ff372bfc62787c7dc83b6ab4
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/simulation-01.nb,148333,85e5b04656be40ce5627bc26b481f077799fb3be6c554a5faee34903184b391c
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/scratch.nb,384091,ce2562f12c3917f77e21a17c1a774114e9ee2b1aad1b16e6e8656fa88458f9e3
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/2023-film-working-group.nb,2737150,363606cc20284729243b773cfd2a6203e44e3adfcd24f59a956ab75b0cfb4197
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/report-01.nb,86247,bc3c444830016b72dbad9468048ceed4eab732077bcebe96c5b513761c1e9873
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/Taylor-lr-01.nb,2204919,0d5c47685f60148d8252b156b5c6d54ed231867b5ba4b7a91f3137ec1a0c3c88
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/pde-02.nb,87704,5af8893a42d24ddd2fd1324ba6be9a376c9465cc67d4b5ef7a6f5f4382ecaefe
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/taylor/p-165-01.nb,489541,712616b12237c0a87bb08a4dc8efb5684a82bbeab0fcd3679d0e5115d4275385
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/nonlinear/x-hat-pi-03.nb,155733,a253b0ddbd9b76f795c3f983ea579cd32a12eff7417585282f8356502cd7e9d6
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/nonlinear/x-hat-pi-02.nb,160485,fd1c5012cd9b5a0faabf69e0ae905e944e0a1c845d0a26d33367316dd9402ba2
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/nonlinear/slope-01.nb,142611,bec6ec7078ed89d34a8db18143e7cea57127239776c75d7450d9c50b372ad0f4
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/nonlinear/non-linearity-02nb.nb,292383,716a2b86fa863573b9c3b5e3a03ef7b418995ab9b161d4d3aa7a61c6a8208a49
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/nonlinear/x-hat-pi-01.nb,152641,74c88bdf387cba6e552c7291c53ea69dd534385288c9a49c781b0d2ed7520059
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/fireball/nonlinear/non-linearity-01.nb,91540,73cd92fa44814a0873f9f0c9087f3b86c8ea15046263f808029612c8bd15005d
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/ftola/to-eps.nb,149188,5140d918774915677d77e8b48a7faa6a394708f625ecfee8c97c28fd074045ec
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/ftola/fundamental-spaces-least-squares.nb,117458,93e965125680b126cee80b742c5ade95771aeb074318fc60374cf1efc1a84f2b
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/ftola/hyperplane-a.nb,200926,34396e469b57b03a98aadbbfae88c33837232e4ea93361fe52ce624fff0d3e78
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/ftola/fundamental-spaces-02.nb,108393,6d60a5d1fce5cf4ca3d6af8ef4ac13569542688f56ad86e2d134f17426a94dd8
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/ftola/least squares mapping.nb,127871,8ec9c6140c26055e563358c71aa9f287637bcc8ef0415dbff66d802876816ad7
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/ftola/map/matrix actions disks 01.nb,159565,f934dfca4721fab95bbce8af952a6ab09a73b82a37a54c6452af478e90c596e4
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/ftola/map/svd-images-01.A.nb,193284,63abad6cf2f62dac9e94942f4d1d54618dedc9b0eb40d2bc052a18e2c8da4f19
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/ftola/map/svd-images-02.nb,191741,bbadf92e90f334298302ff527f9574338264d67e17958f0359cbfc6162529aa5
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/ftola/map/mapping-menagerie-01.nb,5855751,0521cbf33643aee24622327d8280e17838e1b3df7e972013c96a7e97decc8a0a
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/ftola/map/nice-svd-01.nb,121438,5bc56a8791a67f92caa2089f4ce4bd275a19d303d82b5ad18aad0764d8750971
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/ftola/map/matrix actions 01.nb,147584,80ad810882ef85064d6e54a4568ea4f1168abffb56f5e92772923aa378cf4ef8
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/ftola/map/mapping-menagerie-02.nb,11861792,397f3d738669a7e1edd8e1f85850534857566883f1bb81f10316caf7ec4dc60e
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/ftola/map/matrix actions 02.nb,153582,98c950ca5fd8fed483af8d0e957094d045b36596bd6cac0c2bdb6818ddfc48a3
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/ftola/map/svd-images-01.nb,194065,55e08b7a356ba3dd69cd81c9b974d630f94ca3443e5e0119f9feb00a01f82f23
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/ftola/map/matrix actions disks 02.nb,174572,a49258be8275fc4109f402882e806610ba9c895f8a990d756273ba7e7f2668db
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/ftola/fundamental-spaces-01.nb,97132,e705bc6ff6bd906866120ee95419b3cde4a1afd4060fdbbf581ed60ed998adbf
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/ftola/mapping 01.nb,113940,11a5ebbffabe3ce79566b690433fc8cfec7a8cef213d8f4bdde3e399828598a6
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/ftola/embid-diagram-01.nb,117095,10dba5038dbc178fcca39341d9e710c738550ced57847314cf0bbb34ac9a6ef3
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/compendium/01/mapping/mapping-01.nb,87008,255a53f65c623f236cfd4a2704f6a8cdcb964a446ff3328e385e8922ae2af7b3
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/compendium/01/zonal/scratch-01.nb,13301,d0e8a31b3b94642dd58187099561326d699e2294cc3e115e9e5563f75081d544
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/compendium/01/zonal/solutions-02.nb,111482,ed9b6bf4bdb41989ce3c2e5c1778edb8e00db3ebd15eae38d6873ef1ea297c49
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/compendium/01/zonal/solutions-01.nb,113139,56db1be10a52d1183b0ef86447d46c23f79444014ebe9a15d0eecb7955214eee
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/underdetermined/lambers.nb,96954,ebb6f31de1afe390da25d4b7ff6d34f7989402a57f03045ceb1842225542c949
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/survey/limaçon-03.nb,419304,8aa47feeb432e3c6d325c681d7d72228137dd9dfe162cc97497cd5506f071eba
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/survey/limaçon-02.nb,84130,047ea34e5dd5f29d0a41c671c4b6ae78e5d36d1908d70ddeab08bac022fd45bc
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/survey/limaçon-01.nb,274073,05380a51db5dc5d1379517f79630916b8b43971aa8847dcfe0452ec8d72f07c6
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/survey/faux-linear-01.nb,316290,8c9c155a0da1c52d0e7332c27bf4455315d362d1c41427030e667f50763fa2b9
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/z-one-point-plots-01.nb,156922,c7e63508b7114be4739f6e96ec774b69f6fff3e266ae3312fedcd1cb4898c265
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/gradient/k celler 01.nb,222575,6237c43b4e8ddd31b3c2586eee8aa6e704eb31bb43e7d209d6adaedf80fd1068
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/gradient/modules 01.nb,18932,dc20285c2d04924adee1f2419cda46b2247cf0550c0ccdc2e50ae87c0c030172
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/gradient/draw coordinate system.nb,130673,de423d5093eba178f45933c891674950fa004156aa8108aa7270474e04fd35b3
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/gradient/single cell 01.nb,99523,d797cf364b9836d8ca5c0e72eaf59d1a082a8e3b16304ee1c2d80f73455d9a39
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/gradient/draw coordinate system example problem.nb,131646,4576436aa1bec5239b4c76f45bb3612361f64ce43b9107344d929dc98d3b74f6
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/gradient/2d-rosetta-01.nb,115524,c05b3f2dad581db4c0c6b25cbcac8c0bd27d327aeafb1e4efaa24055c6bf44f7
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/gradient/1d/ch-01-01.nb,132893,9fb7ea2e7bf6dc4cd2d57e9d85b756e9af35b14d7c74b285b4656ab19f3d371b
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/maxwell-faraday/tell-the-story.nb,120444,96db8f6d228bc779108565950f869ec601c30d91aa869c7a0fd48a20d639b0f5
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/laplacian/toy-mesh-01.nb,96168,c334f2530f05bdd10c512e6c380346ae33608095ab403b7a7484765473bd0fe5
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/laplacian/vector laplacian 01.nb,16634,b35e6765303501ae08d2379d81e43ddd3b5e7fcd648e29dfd6430bf80c7dd4d2
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/rosetta/array-plot-01.nb,109609,052d57639cdceef8fd9734943cd3296cfe5602613f065f6c3761add8a9dedfbf
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/divergence/decomposition-divergence-01.nb,128510,f6265abafbb6da017294ce407776bfbf8517f8b17b23dc6f5c4891ae929fa90a
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/divergence/mapping-03.nb,102450,cfb90cc5efff3488c98646892513ef56fe115d868c7554380c1379f8ac07d923
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/divergence/divergence linear system 01.nb,148751,7fc019b6a709845c818b5131d08e389cd3732f1e5009726ab4fe70a9b4f01244
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/divergence/mapping-02.nb,102781,13ef1e3346292df78a44071a9694fd05b3f5ee28bf3a75e035a3b510c1b25889
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/divergence/divergence linear system 02.nb,143974,4b302c4ce32a692e3fb330017e0110ec160f14dc99bd374988ec2436aacd42c3
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/divergence/mapping-01.nb,102350,c679bfde6002cf42af9af39ae4fe224707fd0eed7cac44e3a336c9912243537d
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/divergence/genesis-01.nb,111838,63fac7f3db2ee8256f23e956ad41cb4d51cfe56cbb46f5c7c3d7f0ecf09f8869
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/cell/cell actions.nb,124563,3cfe83a90662875fef2f02bbd649f5f723deaea4de3561e346712f514a9670a9
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/curl/exercise mixer 01.nb,144063,00b19e77a3309ba63bb42cb4cd34cd9a13a5577cb36d462e4c8fd8648b093612
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/curl/image cube 01.nb,132664,daa6daf9bcf41a3cfc918d95ba18e7c33ef9551d8e3d2d2d548406e372589bdc
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/curl/null unit grande 04.nb,140020,8352cd5173349ea66818077b55ce15c44b4d85e87d896622212b5f5953078e83
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/curl/indexer 02.nb,141679,901152ebaf87da7ca30a02d3ed27aedc2a773b087b806bf84d38b49c0b253db8
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/curl/basic-mathematics-curl-02.nb,231475,ff90dbc5b3c40924def2da97920e7d51512b04eb92968185c43c694c198fcd86
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/curl/dual cell 02.nb,210271,d2ad8b7f77441c707a5351de82729e4696af43304b78a16e4c8c0649b9dbff98
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/curl/gauss-jordan reduction 01.nb,156535,7195465567f43655bc8dc9b9830f9d594e2562751518de7a9637bd780e216348
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/curl/unit cell mixer 02.nb,195927,1e42b8cd2524186daf4a57c92bf766ac8cd41bf7af3b01d11b3323f01cc2d638
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/curl/yet another unit cell 01.nb,109281,939e1b7b00c278f4d2c9effaf97f2227459f3069b3a1584029105266c3460147
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/curl/null space unit cell 03 arrow.nb,136781,aa7c3982cc34e19a5b18be7f6495b48d699b8506768690828940919f3eeff8eb
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/curl/linear algebra dual cell.nb,192354,279377fdf8bc05b3277c8d913ed990cbf59f98a0100b2f23de8984237bd7da7c
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/curl/null unit grande 01.nb,125617,a6feb3d114d5cb2bc6cb14a7c27037593aecf9abaa3b5aa6de2dafb1a90bd04e
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/curl/dual cell 03.nb,350263,5708be72d2d09238bc5bbb27366ba032649256e44e07c6374bbc85f3a0f0b27c
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/curl/array plots 01a.nb,107369,eb14975ced73810f91bdce745990d62fc135bca813f9d56fee70896efdaf5c89
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/curl/indexer 03.nb,235359,135c7f6302fdc18aa4cfc5061ef9e2a6e4bdfbd6dc3f1ed35eba3011f6217398
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/curl/null unit grande 05.nb,155143,f5c62a03c108b36ddeda9f36487f7529b7c385226ae4de014dd8880464fdb01a
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/curl/basic-mathematics-curl-03.nb,294952,13047418635563e79015de4b2a937470d67dd472de51235e3eb47015d47f9b96
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/curl/unit cell 01.nb,110516,8b44ea5f6649bea53ead6ef97021d8321b1e2440cfdcf06fe1a1ffef5ba6296b
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/curl/new unit cell 01.nb,124105,0d48ee01fb61111f35e649173745b2259299e228b3e81ec00b0172cd34a44c4e
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/curl/Ap-a.nb,1292804,028226dc212b9d9cd1f3f85167c6262d9d39182cbc8ffc01f1ca5221652343b2
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/curl/linear algebra dual cell 02.nb,235584,f2050d2ddab5fbdc0813de4e13f2d073613a12fd85e261bf0f47aba7536d8719
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/curl/linear algebra dual cell 04.a.nb,225548,60a366aec4a48a89d699937921fcade522ed4f080744467ebec5fae701824dfc
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/curl/array plots 02.nb,108705,ccd907add41f084dc0a89d3d9b4b8d7ae3477d94041a7a017e639cbd807a1a16
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/curl/exercise 01.nb,118618,a7c911570c9f17f335b57776e3e283b4d91435e34c3c4ffacaa741943f94c82f
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/curl/diagrams/zonal-curl-3d-02.nb,139252,94ff724973064b2fca90ea6fb7a2ed92b253a29491825d67b7643f8f66861fc0
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/curl/diagrams/zonal-curl-3d-01.nb,126503,6c0d367ff3429bc8dace0d14bea59d27dcce6f8e6f052d80b6fe15469a8ac6d4
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/curl/null space unit cell 03.nb,136604,54f96465b84e72d085f659b6afacbcfd5acb045a0cfe509530846669dbf67ded
/Users/dantopa/Dropbox/_mm/nb/projects/least squares/zonal/curl/array plots 03.nb,110821,5d1f8ac9f188866f06f71bbf8902dedcab6948e225f45e459c0e7e86affe2d22
